"CLNR";"visit";"species"
48011;"A";"Pseudosagedia aenea"
48011;"A";"Pseudoschismatomma rufescens"
48011;"A";"Scoliciosporum gallurae"
48045;"A";"Myriolecis sambuci"
48045;"A";"Physcia tenella"
48045;"A";"Polycauliona candelaria"
48045;"A";"Xanthoria parietina"
48079;"A";"Arthonia atra"
48079;"A";"Arthonia didyma"
48079;"A";"Arthonia radiata"
48079;"A";"Arthonia spadicea"
48079;"A";"Bacidina arnoldiana aggr."
48079;"A";"Buellia griseovirens"
48079;"A";"Candelariella reflexa"
48079;"A";"Coenogonium pineti"
48079;"A";"Graphis scripta"
48079;"A";"Lecanora strobilina aggr."
48079;"A";"Lepra albescens"
48079;"A";"Lepraria eburnea"
48079;"A";"Lepraria elobata"
48079;"A";"Lepraria finkii"
48079;"A";"Lepraria rigidula"
48079;"A";"Melanelixia glabratula aggr."
48079;"A";"Micarea coppinsii"
48079;"A";"Micarea peliocarpa"
48079;"A";"Micarea prasina aggr."
48079;"A";"Normandina pulchella"
48079;"A";"Opegrapha vulgata aggr."
48079;"A";"Phlyctis argena"
48079;"A";"Physcia tenella"
48079;"A";"Porina leptalea"
48079;"A";"Pseudosagedia aenea"
48079;"A";"Reichlingia leopoldii"
48079;"A";"Violella fucata"
48079;"A";"Zwackhia viridis"
48323;"A";"Bacidina chloroticula"
48323;"A";"Biatora chrysantha"
48323;"A";"Buellia griseovirens"
48323;"A";"Candelariella reflexa"
48323;"A";"Chaenotheca chrysocephala"
48323;"A";"Chaenotheca furfuracea"
48323;"A";"Chaenotheca stemonea"
48323;"A";"Chaenotheca trichialis"
48323;"A";"Cladonia coniocraea aggr."
48323;"A";"Cladonia digitata"
48323;"A";"Cladonia fimbriata"
48323;"A";"Coenogonium pineti"
48323;"A";"Evernia divaricata"
48323;"A";"Hypogymnia farinacea"
48323;"A";"Hypogymnia physodes"
48323;"A";"Hypogymnia tubulosa"
48323;"A";"Hypotrachyna revoluta aggr."
48323;"A";"Lecanora argentata"
48323;"A";"Lecanora chlarotera"
48323;"A";"Lecanora symmicta aggr."
48323;"A";"Lecidella elaeochroma aggr."
48323;"A";"Lepraria finkii"
48323;"A";"Lepraria jackii"
48323;"A";"Lepraria rigidula"
48323;"A";"Melanelixia glabratula aggr."
48323;"A";"Parmelia saxatilis aggr."
48323;"A";"Parmelia sulcata"
48323;"A";"Parmeliopsis ambigua"
48323;"A";"Parmeliopsis hyperopta"
48323;"A";"Physcia tenella"
48323;"A";"Platismatia glauca"
48323;"A";"Polycauliona candelaria"
48323;"A";"Pseudevernia furfuracea"
48323;"A";"Pseudosagedia aenea"
48323;"A";"Ramalina europaea/pollinaria"
48323;"A";"Usnea barbata"
48973;"A";"Arthonia didyma"
48973;"A";"Arthonia ruana"
48973;"A";"Bacidina arnoldiana aggr."
48973;"A";"Chrysothrix candelaris"
48973;"A";"Coenogonium pineti"
48973;"A";"Graphis scripta"
48973;"A";"Lecanora strobilina aggr."
48973;"A";"Lecanora strobilina aggr."
48973;"A";"Lecanora strobilina aggr."
48973;"A";"Lepra amara"
48973;"A";"Lepraria eburnea"
48973;"A";"Lepraria finkii"
48973;"A";"Lepraria rigidula"
48973;"A";"Melanelixia glabratula aggr."
48973;"A";"Micarea prasina aggr."
48973;"A";"Opegrapha vermicellifera"
48973;"A";"Opegrapha vulgata aggr."
48973;"A";"Phlyctis argena"
48973;"A";"Porina leptalea"
48973;"A";"Pseudosagedia aenea"
48973;"A";"Pyrenula nitida"
48975;"A";"Arthonia radiata"
48975;"A";"Caloplaca cerinella"
48975;"A";"Caloplaca cerinelloides"
48975;"A";"Caloplaca chlorina"
48975;"A";"Caloplaca holocarpa"
48975;"A";"Caloplaca sp.1"
48975;"A";"Candelaria concolor/pacifica"
48975;"A";"Candelariella reflexa"
48975;"A";"Candelariella vitellina"
48975;"A";"Candelariella xanthostigma"
48975;"A";"Hyperphyscia adglutinata"
48975;"A";"Hypogymnia physodes"
48975;"A";"Lecania naegelii"
48975;"A";"Lecanora allophana"
48975;"A";"Lecanora carpinea"
48975;"A";"Lecanora hagenii aggr."
48975;"A";"Lecanora saligna"
48975;"A";"Lecidella elaeochroma aggr."
48975;"A";"Lecidella flavosorediata"
48975;"A";"Lepraria vouauxii"
48975;"A";"Myriolecis sambuci"
48975;"A";"Parmelia sulcata"
48975;"A";"Phaeophyscia orbicularis"
48975;"A";"Physcia aipolia"
48975;"A";"Physcia tenella"
48975;"A";"Physconia grisea"
48975;"A";"Rinodina pyrina"
48975;"A";"Xanthomendoza fallax aggr."
48975;"A";"Xanthoria parietina"
49201;"A";"Hypogymnia physodes"
49201;"A";"Scoliciosporum umbrinum"
49211;"A";"Amandinea punctata"
49211;"A";"Buellia griseovirens"
49211;"A";"Caloplaca sp.1"
49211;"A";"Candelaria concolor/pacifica"
49211;"A";"Candelariella reflexa"
49211;"A";"Lepraria finkii"
49211;"A";"Lepraria vouauxii"
49211;"A";"Melanohalea exasperatula"
49211;"A";"Myriolecis persimilis"
49211;"A";"Normandina pulchella"
49211;"A";"Parmelia sulcata"
49211;"A";"Parmelina pastillifera"
49211;"A";"Parmelina tiliacea"
49211;"A";"Phaeophyscia orbicularis"
49211;"A";"Phlyctis argena"
49211;"A";"Physcia adscendens"
49211;"A";"Physcia stellaris"
49211;"A";"Physcia tenella"
49211;"A";"Physciella chloantha"
49211;"A";"Polycauliona polycarpa"
49211;"A";"Pseudevernia furfuracea"
49211;"A";"Rinodina freyi"
49211;"A";"Xanthoria parietina"
49813;"A";"Arthonia didyma"
49813;"A";"Arthonia radiata"
49813;"A";"Buellia griseovirens"
49813;"A";"Candelariella reflexa"
49813;"A";"Cladonia coniocraea aggr."
49813;"A";"Cladonia fimbriata"
49813;"A";"Coenogonium pineti"
49813;"A";"Evernia prunastri"
49813;"A";"Graphis scripta"
49813;"A";"Hypogymnia farinacea"
49813;"A";"Hypogymnia physodes"
49813;"A";"Hypogymnia tubulosa"
49813;"A";"Lecanora leptyrodes"
49813;"A";"Lecanora pulicaris"
49813;"A";"Lecidella albida"
49813;"A";"Lecidella elaeochroma aggr."
49813;"A";"Lecidella subviridis"
49813;"A";"Lepra amara"
49813;"A";"Lepraria eburnea"
49813;"A";"Lepraria elobata"
49813;"A";"Lepraria rigidula"
49813;"A";"Melanelixia glabratula aggr."
49813;"A";"Melanelixia subaurifera"
49813;"A";"Micarea prasina aggr."
49813;"A";"Parmelia sulcata"
49813;"A";"Parmeliopsis ambigua"
49813;"A";"Pertusaria pupillaris"
49813;"A";"Phlyctis argena"
49813;"A";"Protoparmelia hypotremella"
49813;"A";"Pseudevernia furfuracea"
49813;"A";"Pseudoschismatomma rufescens"
49813;"A";"Tephromela atra"
49813;"A";"Violella fucata"
49973;"A";"Arthonia spadicea"
49973;"A";"Buellia griseovirens"
49973;"A";"Chaenotheca chrysocephala"
49973;"A";"Chrysothrix candelaris"
49973;"A";"Cladonia coniocraea aggr."
49973;"A";"Cladonia fimbriata"
49973;"A";"Coenogonium pineti"
49973;"A";"Evernia prunastri"
49973;"A";"Graphis scripta"
49973;"A";"Hypogymnia farinacea"
49973;"A";"Hypogymnia physodes"
49973;"A";"Jamesiella anastomosans"
49973;"A";"Lecanora pulicaris"
49973;"A";"Lepra amara"
49973;"A";"Lepraria finkii"
49973;"A";"Lepraria incana"
49973;"A";"Lepraria jackii"
49973;"A";"Lepraria rigidula"
49973;"A";"Loxospora elatina"
49973;"A";"Melanelixia glabratula aggr."
49973;"A";"Melanohalea exasperatula"
49973;"A";"Micarea prasina aggr."
49973;"A";"Opegrapha vulgata aggr."
49973;"A";"Parmelia saxatilis aggr."
49973;"A";"Phlyctis argena"
49973;"A";"Porina leptalea"
49973;"A";"Protoparmelia hypotremella"
49973;"A";"Pseudevernia furfuracea"
49973;"A";"Pseudosagedia aenea"
50245;"A";"Biatora flavopunctata"
50245;"A";"Caloplaca sorocarpa"
50245;"A";"Lecanora phaeostigma"
50245;"A";"Lecanora salicicola"
50245;"A";"Myochroidea porphyrospoda"
50245;"A";"Myochroidea rufofusca"
50997;"A";"Arthonia atra"
50997;"A";"Arthonia didyma"
50997;"A";"Arthonia radiata"
50997;"A";"Bacidina arnoldiana aggr."
50997;"A";"Candelariella reflexa"
50997;"A";"Chaenotheca furfuracea"
50997;"A";"Coenogonium pineti"
50997;"A";"Graphis scripta"
50997;"A";"Lecanora chlarotera"
50997;"A";"Lecanora chlarotera"
50997;"A";"Lecidella albida"
50997;"A";"Lecidella elaeochroma aggr."
50997;"A";"Lepraria eburnea"
50997;"A";"Lepraria finkii"
50997;"A";"Opegrapha vermicellifera"
50997;"A";"Phlyctis argena"
50997;"A";"Porina leptalea"
50997;"A";"Pseudosagedia aenea"
50997;"A";"Pyrenula nitida"
50997;"A";"Pyrenula nitidella"
50997;"A";"Reichlingia leopoldii"
50997;"A";"Zwackhia viridis"
51011;"A";"Arthonia radiata"
51011;"A";"Bacidina arnoldiana aggr."
51011;"A";"Candelariella reflexa"
51011;"A";"Candelariella xanthostigma"
51011;"A";"Coenogonium pineti"
51011;"A";"Graphis scripta"
51011;"A";"Lecania naegelii"
51011;"A";"Lepraria finkii"
51011;"A";"Lepraria rigidula"
51011;"A";"Melanohalea exasperatula"
51011;"A";"Micarea prasina aggr."
51011;"A";"Phlyctis argena"
51011;"A";"Physcia tenella"
51011;"A";"Pseudosagedia aenea"
51011;"K";"Anisomeridium polypori"
51011;"K";"Bacidina arnoldiana aggr."
51011;"K";"Candelariella reflexa"
51011;"K";"Coenogonium pineti"
51011;"K";"Lepraria finkii"
51011;"K";"Lepraria rigidula"
51011;"K";"Melanelixia glabratula aggr."
51011;"K";"Phlyctis argena"
51053;"A";"Biatora chrysantha"
51053;"A";"Bryoria nadvornikiana"
51053;"A";"Chaenotheca chrysocephala"
51053;"A";"Chaenotheca furfuracea"
51053;"A";"Chaenotheca trichialis"
51053;"A";"Cladonia coniocraea aggr."
51053;"A";"Cladonia digitata"
51053;"A";"Cladonia fimbriata"
51053;"A";"Cladonia squamosa"
51053;"A";"Coenogonium pineti"
51053;"A";"Frutidella furfuracea"
51053;"A";"Hypogymnia farinacea"
51053;"A";"Hypogymnia physodes"
51053;"A";"Imshaugia aleurites"
51053;"A";"Lecanora chlarotera"
51053;"A";"Lecanora phaeostigma"
51053;"A";"Lecanora pulicaris"
51053;"A";"Lecidella subviridis"
51053;"A";"Lepra amara"
51053;"A";"Lepraria finkii"
51053;"A";"Lepraria incana"
51053;"A";"Lepraria rigidula"
51053;"A";"Loxospora elatina"
51053;"A";"Micarea prasina aggr."
51053;"A";"Ochrolechia alboflavescens"
51053;"A";"Parmelia saxatilis aggr."
51053;"A";"Parmeliopsis ambigua"
51053;"A";"Parmeliopsis hyperopta"
51053;"A";"Platismatia glauca"
51053;"A";"Pseudevernia furfuracea"
51053;"A";"Pycnora sorophora"
51053;"A";"Usnea subfloridana"
51053;"A";"Usnea substerilis"
51053;"A";"Violella fucata"
51053;"A";"Vulpicida pinastri"
51103;"A";"Arthonia mediella"
51103;"A";"Biatora subduplex"
51103;"A";"Buellia griseovirens"
51103;"A";"Buellia schaereri"
51103;"A";"Caloplaca herbidella aggr."
51103;"A";"Candelariella vitellina"
51103;"A";"Frutidella furfuracea"
51103;"A";"Hypogymnia farinacea"
51103;"A";"Hypogymnia physodes"
51103;"A";"Hypogymnia tubulosa"
51103;"A";"Lecanora chlarotera"
51103;"A";"Lecanora subintricata"
51103;"A";"Lecanora symmicta aggr."
51103;"A";"Lecidea erythrophaea"
51103;"A";"Lecidella elaeochroma aggr."
51103;"A";"Lepraria rigidula"
51103;"A";"Melanelixia glabratula aggr."
51103;"A";"Melanohalea exasperatula"
51103;"A";"Parmelia sulcata"
51103;"A";"Parmeliopsis ambigua"
51103;"A";"Phlyctis argena"
51103;"A";"Pseudevernia furfuracea"
51103;"A";"Rinodina orculata"
51103;"A";"Trapeliopsis flexuosa"
51853;"A";"Amandinea punctata"
51853;"A";"Arthonia radiata"
51853;"A";"Buellia griseovirens"
51853;"A";"Caloplaca cerina aggr."
51853;"A";"Candelaria concolor/pacifica"
51853;"A";"Candelariella reflexa"
51853;"A";"Catillaria nigroclavata"
51853;"A";"Coenogonium pineti"
51853;"A";"Eopyrenula leucoplaca"
51853;"A";"Graphis scripta"
51853;"A";"Hypogymnia physodes"
51853;"A";"Hypogymnia tubulosa"
51853;"A";"Lecania cyrtella"
51853;"A";"Lecania naegelii"
51853;"A";"Lecanora carpinea"
51853;"A";"Lecanora circumborealis"
51853;"A";"Lecanora hagenii aggr."
51853;"A";"Lecanora pulicaris"
51853;"A";"Lecanora symmicta aggr."
51853;"A";"Lecidella elaeochroma aggr."
51853;"A";"Lecidella flavosorediata"
51853;"A";"Lepraria finkii"
51853;"A";"Lepraria rigidula"
51853;"A";"Melanelixia glabratula aggr."
51853;"A";"Melanohalea exasperatula"
51853;"A";"Micarea prasina aggr."
51853;"A";"Parmelia saxatilis aggr."
51853;"A";"Parmelia sulcata"
51853;"A";"Parmelina tiliacea"
51853;"A";"Phaeophyscia endophoenicea"
51853;"A";"Phlyctis argena"
51853;"A";"Physcia adscendens"
51853;"A";"Physcia tenella"
51853;"A";"Polycauliona polycarpa"
51853;"A";"Pseudevernia furfuracea"
51853;"A";"Pseudosagedia aenea"
51853;"A";"Scoliciosporum sarothamni"
51853;"A";"Xanthoria parietina"
52147;"A";"Alyxoria varia aggr."
52147;"A";"Buellia griseovirens"
52147;"A";"Cladonia coniocraea aggr."
52147;"A";"Cladonia fimbriata"
52147;"A";"Evernia divaricata"
52147;"A";"Frutidella furfuracea"
52147;"A";"Hypogymnia physodes"
52147;"A";"Lecanora circumborealis"
52147;"A";"Lecanora pulicaris"
52147;"A";"Lecanora symmicta aggr."
52147;"A";"Lepraria elobata"
52147;"A";"Placynthiella icmalea"
52147;"A";"Pseudevernia furfuracea"
52147;"A";"Tuckermannopsis chlorophylla"
52149;"A";"Biatora chrysantha"
52149;"A";"Bryoria implexa"
52149;"A";"Buellia griseovirens"
52149;"A";"Buellia schaereri"
52149;"A";"Chaenotheca chrysocephala"
52149;"A";"Chaenotheca furfuracea"
52149;"A";"Chaenotheca stemonea"
52149;"A";"Chaenotheca trichialis"
52149;"A";"Cladonia coniocraea aggr."
52149;"A";"Cladonia digitata"
52149;"A";"Cladonia fimbriata"
52149;"A";"Coenogonium pineti"
52149;"A";"Evernia divaricata"
52149;"A";"Frutidella furfuracea"
52149;"A";"Hypogymnia physodes"
52149;"A";"Japewia tornoensis"
52149;"A";"Lecanora pulicaris"
52149;"A";"Lecanora strobilina aggr."
52149;"A";"Lecanora subintricata"
52149;"A";"Lecidea nylanderi"
52149;"A";"Lepraria eburnea"
52149;"A";"Lepraria elobata"
52149;"A";"Lepraria finkii"
52149;"A";"Lepraria jackii"
52149;"A";"Melanelixia glabratula aggr."
52149;"A";"Micarea prasina aggr."
52149;"A";"Ochrolechia alboflavescens"
52149;"A";"Parmelia saxatilis aggr."
52149;"A";"Parmelia sulcata"
52149;"A";"Parmeliopsis ambigua"
52149;"A";"Parmeliopsis hyperopta"
52149;"A";"Pertusaria pupillaris"
52149;"A";"Placynthiella dasaea"
52149;"A";"Platismatia glauca"
52149;"A";"Pseudevernia furfuracea"
52149;"A";"Tuckermannopsis chlorophylla"
52149;"A";"Usnea subfloridana"
52149;"A";"Vulpicida pinastri"
52880;"A";"Chaenotheca chrysocephala"
52880;"A";"Coenogonium pineti"
52880;"A";"Graphis scripta"
52880;"A";"Lecanora argentata"
52880;"A";"Lecanora strobilina aggr."
52880;"A";"Lepraria incana"
52880;"A";"Lepraria rigidula"
52880;"A";"Phlyctis argena"
52880;"A";"Pseudosagedia aenea"
53144;"A";"Chaenotheca chrysocephala"
53144;"A";"Chaenotheca ferruginea"
53144;"A";"Chaenotheca stemonea"
53144;"A";"Chaenotheca trichialis"
53144;"A";"Cladonia digitata"
53144;"A";"Coenogonium pineti"
53144;"A";"Graphis scripta"
53144;"A";"Hypogymnia physodes"
53144;"A";"Lecanora argentata"
53144;"A";"Lecanora pulicaris"
53144;"A";"Lecanora strobilina aggr."
53144;"A";"Lepra albescens"
53144;"A";"Lepraria eburnea"
53144;"A";"Lepraria incana"
53144;"A";"Loxospora elatina"
53144;"A";"Micarea prasina aggr."
53144;"A";"Opegrapha vulgata aggr."
53144;"A";"Parmotrema perlatum"
53144;"A";"Phlyctis argena"
53144;"A";"Porina leptalea"
53144;"A";"Pseudevernia furfuracea"
53144;"A";"Trapelia corticola"
53144;"K";"Arthonia didyma"
53144;"K";"Arthonia spadicea"
53144;"K";"Biatora chrysantha"
53144;"K";"Biatora veteranorum"
53144;"K";"Buellia disciformis"
53144;"K";"Buellia griseovirens"
53144;"K";"Calicium montanum"
53144;"K";"Chaenotheca brunneola"
53144;"K";"Chaenotheca chrysocephala"
53144;"K";"Chaenotheca ferruginea"
53144;"K";"Chaenotheca furfuracea"
53144;"K";"Chaenotheca stemonea"
53144;"K";"Chaenotheca trichialis"
53144;"K";"Chrysothrix candelaris"
53144;"K";"Cladonia digitata"
53144;"K";"Cliostomum haematommatis/Loxospora cristinae"
53144;"K";"Coenogonium pineti"
53144;"K";"Graphis scripta"
53144;"K";"Hypotrachyna revoluta aggr."
53144;"K";"Jamesiella anastomosans"
53144;"K";"Lecanora argentata"
53144;"K";"Lecanora carpinea"
53144;"K";"Lecanora strobilina aggr."
53144;"K";"Lecidea nylanderi"
53144;"K";"Lecidella albida"
53144;"K";"Lecidella subviridis"
53144;"K";"Lepraria eburnea"
53144;"K";"Lepraria finkii"
53144;"K";"Lepraria incana"
53144;"K";"Lepraria jackii"
53144;"K";"Lepraria obtusatica"
53144;"K";"Lepraria rigidula"
53144;"K";"Loxospora elatina"
53144;"K";"Megalaria pulverea"
53144;"K";"Melanelixia glabratula aggr."
53144;"K";"Micarea peliocarpa"
53144;"K";"Micarea prasina aggr."
53144;"K";"Normandina pulchella"
53144;"K";"Opegrapha vulgata aggr."
53144;"K";"Parmeliopsis ambigua"
53144;"K";"Pertusaria alpina"
53144;"K";"Phlyctis argena"
53144;"K";"Placynthiella icmalea"
53144;"K";"Porina leptalea"
53144;"K";"Pseudosagedia aenea"
53144;"K";"Schismatomma pericleum"
53144;"K";"Trapelia corticola"
53144;"K";"Violella fucata"
53887;"A";"Chaenotheca ferruginea"
53887;"A";"Cladonia coniocraea aggr."
53887;"A";"Coenogonium pineti"
53887;"A";"Graphis scripta"
53887;"A";"Hypogymnia physodes"
53887;"A";"Jamesiella anastomosans"
53887;"A";"Lepraria finkii"
53887;"A";"Lepraria jackii"
53887;"A";"Micarea prasina aggr."
53887;"A";"Placynthiella icmalea"
53887;"A";"Porina leptalea"
53887;"A";"Pseudevernia furfuracea"
53887;"A";"Pseudosagedia aenea"
53887;"A";"Violella fucata"
54029;"A";"Candelariella reflexa"
54029;"A";"Hypogymnia physodes"
54029;"A";"Hypogymnia tubulosa"
54029;"A";"Lecanora chlarotera"
54029;"A";"Lecanora pulicaris"
54029;"A";"Lecidella subviridis"
54029;"A";"Lepraria rigidula"
54029;"A";"Micarea prasina aggr."
54029;"A";"Pseudevernia furfuracea"
54029;"A";"Xanthomendoza fulva"
54099;"A";"Arthonia radiata"
54099;"A";"Bacidina arnoldiana aggr."
54099;"A";"Caloplaca cerina aggr."
54099;"A";"Candelariella reflexa"
54099;"A";"Candelariella vitellina"
54099;"A";"Graphis scripta"
54099;"A";"Lecania cyrtella"
54099;"A";"Lecanora carpinea"
54099;"A";"Lecanora chlarotera"
54099;"A";"Lecanora hagenii aggr."
54099;"A";"Lecanora intumescens"
54099;"A";"Lecidella elaeochroma aggr."
54099;"A";"Lepraria finkii"
54099;"A";"Melanelixia glabratula aggr."
54099;"A";"Melanohalea exasperata"
54099;"A";"Parmelia sulcata"
54099;"A";"Parmelina pastillifera"
54099;"A";"Parmelina quercina aggr."
54099;"A";"Parmelina tiliacea"
54099;"A";"Phaeophyscia endophoenicea"
54099;"A";"Phlyctis argena"
54099;"A";"Physcia adscendens"
54099;"A";"Physcia aipolia"
54099;"A";"Physconia distorta"
54099;"A";"Pseudoschismatomma rufescens"
54099;"A";"Rinodina albana"
54099;"A";"Rinodina sophodes"
54099;"A";"Xanthoria parietina"
54245;"A";"Anisomeridium polypori"
54245;"A";"Bacidia rubella"
54245;"A";"Bacidina chloroticula"
54245;"A";"Buellia griseovirens"
54245;"A";"Caloplaca cerina aggr."
54245;"A";"Caloplaca holocarpa"
54245;"A";"Candelariella reflexa"
54245;"A";"Candelariella xanthostigma"
54245;"A";"Coenogonium pineti"
54245;"A";"Evernia prunastri"
54245;"A";"Hypogymnia physodes"
54245;"A";"Hypogymnia tubulosa"
54245;"A";"Lecanora allophana"
54245;"A";"Lecanora carpinea"
54245;"A";"Lecanora chlarotera"
54245;"A";"Lecanora pulicaris"
54245;"A";"Lecanora symmicta aggr."
54245;"A";"Lecidella elaeochroma aggr."
54245;"A";"Melanelixia glabra"
54245;"A";"Melanelixia subargentifera"
54245;"A";"Melanelixia subaurifera"
54245;"A";"Melanohalea exasperata"
54245;"A";"Melanohalea exasperatula"
54245;"A";"Parmelia sulcata"
54245;"A";"Parmelina pastillifera"
54245;"A";"Parmelina tiliacea"
54245;"A";"Phaeophyscia endophoenicea"
54245;"A";"Phaeophyscia orbicularis"
54245;"A";"Phlyctis argena"
54245;"A";"Physcia adscendens"
54245;"A";"Physcia stellaris"
54245;"A";"Physcia tenella"
54245;"A";"Physconia distorta"
54245;"A";"Polycauliona polycarpa"
54245;"A";"Pseudevernia furfuracea"
54245;"A";"Xanthoria parietina"
54259;"A";"Biatora chrysantha"
54259;"A";"Chaenotheca chrysocephala"
54259;"A";"Chaenotheca furfuracea"
54259;"A";"Chaenotheca trichialis"
54259;"A";"Coenogonium pineti"
54259;"A";"Graphis scripta"
54259;"A";"Lecanora carpinea"
54259;"A";"Lecanora pulicaris"
54259;"A";"Lecanora subintricata"
54259;"A";"Lecanora symmicta aggr."
54259;"A";"Lepra albescens"
54259;"A";"Lepra amara"
54259;"A";"Lepraria eburnea"
54259;"A";"Lepraria jackii"
54259;"A";"Lepraria rigidula"
54259;"A";"Melanelixia glabratula aggr."
54259;"A";"Melanohalea exasperatula"
54259;"A";"Micarea prasina aggr."
54259;"A";"Opegrapha vulgata aggr."
54259;"A";"Phlyctis argena"
54259;"A";"Platismatia glauca"
54259;"A";"Pseudevernia furfuracea"
54259;"A";"Pseudosagedia aenea"
54259;"A";"Ropalospora viridis"
54288;"A";"Caloplaca chlorina"
54288;"A";"Candelariella reflexa"
54288;"A";"Lecania cyrtella"
54808;"A";"Arthonia radiata"
54808;"A";"Bacidina chloroticula"
54808;"A";"Biatora chrysantha"
54808;"A";"Biatora efflorescens"
54808;"A";"Chaenotheca chrysocephala"
54808;"A";"Chaenotheca subroscida"
54808;"A";"Cladonia coniocraea aggr."
54808;"A";"Cladonia fimbriata"
54808;"A";"Coenogonium pineti"
54808;"A";"Hypogymnia farinacea"
54808;"A";"Hypogymnia physodes"
54808;"A";"Hypogymnia tubulosa"
54808;"A";"Lecanora argentata"
54808;"A";"Lecanora carpinea"
54808;"A";"Lecanora saligna"
54808;"A";"Lepra albescens"
54808;"A";"Lepra amara"
54808;"A";"Lepra multipuncta"
54808;"A";"Lepraria jackii"
54808;"A";"Lepraria rigidula"
54808;"A";"Loxospora elatina"
54808;"A";"Melanelixia glabratula aggr."
54808;"A";"Micarea prasina aggr."
54808;"A";"Ochrolechia alboflavescens"
54808;"A";"Opegrapha vulgata aggr."
54808;"A";"Parmelia sulcata"
54808;"A";"Parmeliopsis ambigua"
54808;"A";"Phlyctis argena"
54808;"A";"Platismatia glauca"
54808;"A";"Pseudevernia furfuracea"
54808;"A";"Violella fucata"
54940;"A";"Chaenotheca chrysocephala"
54940;"A";"Chaenotheca ferruginea"
54940;"A";"Chaenotheca furfuracea"
54940;"A";"Chaenotheca stemonea"
54940;"A";"Coenogonium pineti"
54940;"A";"Hypogymnia physodes"
54940;"A";"Jamesiella anastomosans"
54940;"A";"Lepraria finkii"
54940;"A";"Lepraria incana"
54940;"A";"Lepraria jackii"
54940;"A";"Micarea prasina aggr."
